"data/lienfree_1.dat";0;"1 2 3 4";4;1;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_2.dat";0;"1 2 3 4";4;0.928571;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;1;0;0;0.285714;0;0.714286;0;0;0;0;1
"data/lienfree_3.dat";0;"1 2 3 4";4;0.857143;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.857143;1;1;1;1;0.571429;0;0;0.428571;0;1;0;0;0;0;1;0;0;0;0.142857;0.857143
"data/lienfree_1.dat";1;"1 2 3 4";4;0.928571;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;0.857143;0;0.142857;0;0;1;0;0;0;0.142857;0.857143
"data/lienfree_2.dat";1;"1 2 3 4";4;0.857143;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.857143;1;1;1;1;1;0;0;0;0;0.714286;0;0.285714;0.142857;0;0.714286;0.142857;0;0;0;1
"data/lienfree_3.dat";1;"1 2 3 4";4;0.75;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.75;1;1;1;1;0.428571;0;0;0.571429;0;1;0;0;0;0;1;0;0;0;0.428571;0.571429
"data/lienfree_1.dat";2;"1 2 3 4";4;0.964286;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.964286;1;1;1;1;1;0;0;0;0;0.857143;0;0.142857;0;0;1;0;0;0;0;1
"data/lienfree_2.dat";2;"1 2 3 4";4;0.857143;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.857143;1;1;1;1;1;0;0;0;0;0.714286;0;0.285714;0.285714;0;0.714286;0;0;0;0;1
"data/lienfree_3.dat";2;"1 2 3 4";4;0.821429;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0;0;0.428571;0.571429
"data/lienfree_1.dat";3;"1 2 3 4";4;0.964286;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.964286;1;1;1;1;0.857143;0;0;0.142857;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_2.dat";3;"1 2 3 4";4;0.928571;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;1;0;0;0.142857;0;0.714286;0.142857;0;0;0;1
"data/lienfree_3.dat";3;"1 2 3 4";4;0.821429;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0;0;0.428571;0.571429
"data/lienfree_1.dat";4;"1 2 3 4";4;0.892857;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;0.857143;0;0;0.142857;0;1;0;0;0;0;1;0;0;0.285714;0;0.714286
"data/lienfree_2.dat";4;"1 2 3 4";4;0.785714;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;0.714286;0;0;0.285714;0;0.857143;0;0.142857;0.285714;0;0.714286;0;0;0;0.142857;0.857143
"data/lienfree_3.dat";4;"1 2 3 4";4;0.821429;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0;0;0.428571;0.571429
"data/lienfree_1.dat";5;"1 2 3 4";4;0.892857;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;0.857143;0;0;0.142857;0;1;0;0;0;0;1;0;0.142857;0;0.142857;0.714286
"data/lienfree_2.dat";5;"1 2 3 4";4;0.857143;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.857143;1;1;1;1;1;0;0;0;0.142857;0.714286;0;0.142857;0.285714;0;0.714286;0;0;0;0;1
"data/lienfree_3.dat";5;"1 2 3 4";4;0.821429;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;0.571429;0;0;0.428571;0;1;0;0;0;0;1;0;0;0;0.285714;0.714286
"data/lienfree_1.dat";6;"1 2 3 4";4;0.892857;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0.285714;0;0.142857;0.571429
"data/lienfree_2.dat";6;"1 2 3 4";4;0.857143;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.857143;1;1;1;1;0.857143;0;0;0.142857;0;0.857143;0;0.142857;0.142857;0;0.857143;0;0;0;0.142857;0.857143
"data/lienfree_3.dat";6;"1 2 3 4";4;0.75;gvf;data/lienfree_1.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.75;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0;0;0.714286;0.285714
"data/lienfree_1.dat";0;"1 2 3 4";4;0.75;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.75;1;1;1;1;0.857143;0;0;0.142857;0;1;0;0;0;0;1;0;0.857143;0;0;0.142857
"data/lienfree_2.dat";0;"1 2 3 4";4;0.892857;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;1;0;0;0;0.142857;0.857143;0;0;0.142857;0;0.714286;0.142857;0;0;0;1
"data/lienfree_3.dat";0;"1 2 3 4";4;0.928571;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_1.dat";1;"1 2 3 4";4;0.821429;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0.428571;0.285714;0;0.285714
"data/lienfree_2.dat";1;"1 2 3 4";4;0.928571;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;1;0;0;0.142857;0;0.714286;0.142857;0;0;0;1
"data/lienfree_3.dat";1;"1 2 3 4";4;0.928571;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_1.dat";2;"1 2 3 4";4;0.785714;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0.571429;0.285714;0;0.142857
"data/lienfree_2.dat";2;"1 2 3 4";4;0.928571;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;1;0;0;0.142857;0;0.714286;0.142857;0;0;0;1
"data/lienfree_3.dat";2;"1 2 3 4";4;0.928571;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_1.dat";3;"1 2 3 4";4;0.75;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.75;1;1;1;1;0.857143;0;0.142857;0;0;1;0;0;0;0;1;0;0.714286;0.142857;0;0.142857
"data/lienfree_2.dat";3;"1 2 3 4";4;0.928571;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;1;0;0;0.142857;0;0.714286;0.142857;0;0;0;1
"data/lienfree_3.dat";3;"1 2 3 4";4;0.892857;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;0.571429;0.142857;0;0.285714;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_1.dat";4;"1 2 3 4";4;0.785714;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0.714286;0.142857;0;0.142857
"data/lienfree_2.dat";4;"1 2 3 4";4;0.928571;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;1;0;0;0.285714;0;0.714286;0;0;0;0;1
"data/lienfree_3.dat";4;"1 2 3 4";4;0.821429;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;0.285714;0;0;0.714286;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_1.dat";5;"1 2 3 4";4;0.821429;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0.714286;0;0;0.285714
"data/lienfree_2.dat";5;"1 2 3 4";4;0.928571;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;1;0;0;0.285714;0;0.714286;0;0;0;0;1
"data/lienfree_3.dat";5;"1 2 3 4";4;0.892857;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0;0;0.142857;0.857143
"data/lienfree_1.dat";6;"1 2 3 4";4;0.785714;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0.571429;0;0;0.428571
"data/lienfree_2.dat";6;"1 2 3 4";4;0.928571;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;1;0;0;0.285714;0;0.714286;0;0;0;0;1
"data/lienfree_3.dat";6;"1 2 3 4";4;0.892857;gvf;data/lienfree_2.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;0.571429;0;0;0.428571;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_1.dat";0;"1 2 3 4";4;0.821429;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;0.857143;0;0;0.142857;0;1;0;0;0;0;1;0;0.571429;0;0;0.428571
"data/lienfree_2.dat";0;"1 2 3 4";4;0.785714;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;1;0;0;0;0.285714;0.714286;0;0;0.142857;0;0.714286;0.142857;0;0;0.285714;0.714286
"data/lienfree_3.dat";0;"1 2 3 4";4;0.75;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.75;1;1;1;1;0.285714;0.142857;0;0.571429;0;1;0;0;0;0;1;0;0.142857;0;0.142857;0.714286
"data/lienfree_1.dat";1;"1 2 3 4";4;0.892857;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0.285714;0;0.142857;0.571429
"data/lienfree_2.dat";1;"1 2 3 4";4;0.857143;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.857143;1;1;1;1;1;0;0;0;0.285714;0.714286;0;0;0;0;0.714286;0.285714;0;0;0;1
"data/lienfree_3.dat";1;"1 2 3 4";4;0.785714;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;0.142857;0;0;0.857143;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_1.dat";2;"1 2 3 4";4;1;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_2.dat";2;"1 2 3 4";4;0.857143;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.857143;1;1;1;1;1;0;0;0;0.285714;0.714286;0;0;0.285714;0;0.714286;0;0;0;0;1
"data/lienfree_3.dat";2;"1 2 3 4";4;0.821429;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;0.428571;0;0;0.571429;0;1;0;0;0;0;1;0;0.142857;0;0;0.857143
"data/lienfree_1.dat";3;"1 2 3 4";4;0.892857;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;0.857143;0;0;0.142857;0;1;0;0;0;0;1;0;0;0;0.285714;0.714286
"data/lienfree_2.dat";3;"1 2 3 4";4;0.785714;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;1;0;0;0;0.285714;0.714286;0;0;0.142857;0;0.714286;0.142857;0;0;0.285714;0.714286
"data/lienfree_3.dat";3;"1 2 3 4";4;0.785714;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;0.142857;0.142857;0;0.714286;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_1.dat";4;"1 2 3 4";4;0.928571;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;0.714286;0;0;0.285714;0;1;0;0;0;0;1;0;0;0;0;1
"data/lienfree_2.dat";4;"1 2 3 4";4;0.857143;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.857143;1;1;1;1;1;0;0;0;0.142857;0.857143;0;0;0;0;0.714286;0.285714;0;0;0.142857;0.857143
"data/lienfree_3.dat";4;"1 2 3 4";4;0.75;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.75;1;1;1;1;0.285714;0;0;0.714286;0;1;0;0;0;0;1;0;0.285714;0;0;0.714286
"data/lienfree_1.dat";5;"1 2 3 4";4;0.892857;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.892857;1;1;1;1;0.857143;0;0;0.142857;0;1;0;0;0;0;1;0;0.142857;0;0.142857;0.714286
"data/lienfree_2.dat";5;"1 2 3 4";4;0.928571;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.928571;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0.714286;0.285714;0;0;0;1
"data/lienfree_3.dat";5;"1 2 3 4";4;0.785714;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;0.285714;0.142857;0;0.571429;0;1;0;0;0;0;1;0;0;0;0.142857;0.857143
"data/lienfree_1.dat";6;"1 2 3 4";4;0.785714;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;0.857143;0;0;0.142857;0.428571;0.571429;0;0;0;0;1;0;0;0;0.285714;0.714286
"data/lienfree_2.dat";6;"1 2 3 4";4;0.821429;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.821429;1;1;1;1;1;0;0;0;0.142857;0.857143;0;0;0;0;0.714286;0.285714;0;0;0.285714;0.714286
"data/lienfree_3.dat";6;"1 2 3 4";4;0.785714;gvf;data/lienfree_3.dat;0;4000;800;8;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.785714;1;1;1;1;0.142857;0.142857;0;0.714286;0;1;0;0;0;0;1;0;0;0;0;1
